111 7.6 0 3 204.17 55.3 9.8 45.9
112 7.3 0.04 3.5 170.83 63.3 10 45.7
113 5.2 0.3 3 162.5 85.3 9 45.5
114 7 0 2.1 287.5 53 11.5 45.8
115 6.5 0 2.2 91.667 77.3 8.5 45.4
116 5 0 0.8 129.17 60.5 8.8 45.2
117 5.9 0 0.9 158.33 61 10.3 45.3
118 6.4 0 0.9 154.17 60.5 11 45.2
119 6.4 0.08 1.4 150 78.8 9.3 45.1
120 8.2 0 1.3 312.5 39.5 12 45.3
121 10.3 0 1.2 195.83 48.3 11.5 45.2
122 9.5 0.08 1.2 83.333 65.5 5.5 45
123 9.8 0 1 245.83 73.5 11.5 45.2
124 8.9 0 1 50 90.5 3.3 45
125 9.5 0 1.1 91.667 80.5 7.3 45
126 12.5 0 0.8 175 72.5 9 45.2
127 11.5 0 0.9 141.67 74 9.5 45.1
128 7.5 0.04 1.8 75 88.8 6 45
129 5.1 0 0.8 187.5 57 11.5 44.9
130 8 0 1.8 266.67 52.8 12 44.8
131 12.6 0 0.8 316.67 44.8 12 44.9
132 14.1 0 0.9 191.67 59 10.5 44.9
133 15.6 0.08 1.2 233.33 66.3 10.3 45
134 14.7 0 1.2 200 84.5 11.8 44.9
135 14.4 0.12 1.5 258.33 70.5 12 44.8
136 15.8 0 0.7 250 49 12.3 44.8
137 19.4 0 0.7 300 51.5 12.3 44.9
138 19.5 0 0.7 316.67 44.5 12.3 44.7
139 20.4 0 1.4 308.33 45.8 11.8 44.7
140 14.1 0 2.3 220.83 66.3 12 44.5
141 14.8 0 1 250 56.5 11.3 43.8
142 14.8 0 0.8 320.83 44.5 12.8 43.7
143 16.6 0 1.1 291.67 50.3 11.5 43.7
144 13.3 0 2.7 220.83 59.8 10.8 43.5
145 12.6 0 1.4 233.33 68.5 12.5 43.3
146 16.2 0 1.4 283.33 66.3 12.3 43.1
147 18.4 0 0.8 337.5 38 12.5 43.2
148 20.6 0 1.1 320.83 47.3 11.8 43.1
149 22.9 0 1.1 308.33 54.8 12.5 43.4
150 20.4 0.54 1.8 187.5 76.3 10.5 43.5
151 17.5 0 1.8 245.83 71.8 12.5 43.7
152 15.2 0 1.2 350 48.3 13 43
153 17.5 0 0.8 337.5 48.8 12.3 42.8
154 18.2 0.54 0.8 183.33 55.3 8.3 43
155 15.3 1.16 1.5 100 97.3 7.8 46.8
156 15 0.88 0.9 220.83 62.8 10.3 48
157 16.8 0.02 1.7 233.33 60 10.8 49.1
158 13.6 0 3.7 279.17 56.5 11.5 47.8
159 16 0 2.3 312.5 51.5 12.3 47.1
160 18.3 0 1.5 287.5 44 11.5 46.1
161 16.6 0 1.3 283.33 62 11.8 45.5
162 20.3 0 1 325 49.3 12 45.5
163 19.6 0 2.1 287.5 56.3 12.3 45
164 14.4 0 1.7 166.67 68.8 12.8 44.1
165 16.7 0 1.1 320.83 55 12.5 44.1
166 19.6 0.04 0.6 308.33 45.3 12.3 44.1
167 16.6 0.46 2 195.83 88 10.8 44.5
168 15.2 0 2.3 258.33 63.3 12.3 44.5
169 18.1 0 1.1 320.83 57.8 13.3 44.3
170 22 0 0.7 337.5 42.3 12.5 44.6
171 23.1 0 1.3 312.5 48.5 11.8 44.8
172 19.4 0 1 329.17 52.8 12.5 44.7
173 20.5 1.32 1.5 258.33 47.3 10.3 45.3
174 19.2 0.44 2.3 212.5 69.8 11 50.5
175 19.7 0 1.9 333.33 54.3 12 49.8
176 19 0 1.9 225 66 10.5 49.2
177 17.2 0 1.6 162.5 71.5 11.3 48.5
178 17.1 0 0.7 216.67 59.3 12 48
179 18.4 1.18 0.7 212.5 92.5 10.3 51
180 16.6 0.14 2.2 91.667 91 9.5 53.5
181 16.8 0.24 3.2 208.33 73.3 11.8 53.3
182 15.6 0.32 2.7 179.17 74.8 11.5 52.6
183 16 0.18 2.2 187.5 72.8 9.8 54.4
184 17 0 1.2 295.83 61.8 12.5 53.5
185 17.9 0 1.4 254.17 60.3 12.5 53
186 17.6 0 0.6 229.17 51.5 12 52.3
187 19.6 0 0.6 300 52 12.8 52
188 22.5 0.02 1.6 270.83 53.5 11.3 51.9
189 20.7 0.02 1.5 237.5 82.5 12.3 51.6
190 21.4 0.02 0.8 283.33 58.3 11.5 51.4
191 20.2 0.68 1.6 195.83 63.3 10 51.7
192 18.4 0.44 1.5 170.83 63.5 10.5 53.3
193 16.9 2 2.3 120.83 78 9.8 54.5
194 14.2 0 2 225 61.8 11.5 56.7
195 14.9 0 0.7 195.83 59.5 10.3 56
196 15.4 0.3 1.3 195.83 72.3 12 55.8
197 17.9 0 1.6 233.33 49.5 10.5 56
198 18.1 0.16 1 145.83 84 10.3 56.3
199 20 0 0.7 295.83 51.5 12.5 56.5
200 22.6 0 0.8 308.33 43.8 11.8 56.4
201 21.8 0.3 1.8 225 54.5 10.8 56.4
202 21.8 0 1.4 270.83 55.8 12 56.4
203 20.9 0.2 0.9 150 71 11 56.3
204 20.2 0 1.9 170.83 56.5 10.3 56
205 17 0.38 0.9 170.83 50.8 9 55.9
206 15.3 0.04 2.6 133.33 70 8.8 56
207 14.8 1.64 2.2 66.667 100 5.8 56.9
208 17.6 0 2.3 158.33 83.3 8.3 57.5
209 18.7 0.08 2.2 241.67 60 11.8 57.2
210 20.5 0 2.3 233.33 46 11.8 57
211 24.8 0 2.5 287.5 38.5 11 56.8
