100 13.5 0 3.1 237.5 37.5 10.8 38.8
101 8.4 0 2.5 208.33 46 9.8 37.7
102 10.6 0 3.4 179.17 49.5 10.8 37.2
103 10.4 0 3.2 108.33 68 9 36.6
104 9.4 0 2.1 175 52.5 9.3 36.7
105 9.4 0.06 3.3 104.17 59.8 9 36.9
106 6.5 0.06 2.8 112.5 63.8 9 37.3
107 4.6 1.08 2.7 79.167 98 6.5 39.8
108 3.5 0.32 3.9 195.83 65.8 10.3 43.2
109 2.4 0 4.1 183.33 68.5 10 42.6
110 2.7 0 1.9 279.17 50.8 12.3 41.5
111 7.7 0 2.1 241.67 42.3 9.5 41.2
112 8.7 0 3.6 112.5 90.3 7.5 40.8
113 5.5 0 2.6 154.17 52.8 11.3 40.7
114 7.8 0 1.9 291.67 45.8 12.3 41.7
115 7.2 0 2.7 108.33 73.3 8.5 40.7
116 5.5 0.02 1.5 87.5 63 5.3 40.6
117 6 0.04 1.6 129.17 63.5 8.3 40.7
118 7.3 0 2.1 195.83 51.5 11.3 40.4
119 8.3 0 1.7 170.83 61 11 40
120 10.1 0 2.5 304.17 42.5 12.3 39.7
121 7.9 0.4 2.2 70.833 79.5 5.3 39.2
122 6.9 3.4 2.7 45.833 92.8 2.8 49.7
123 7.9 0.62 1.5 58.333 93.5 4.3 51.1
124 10 1.02 1.8 125 79.5 9 51.9
125 9.7 0 1.3 129.17 79.3 10 51.1
126 12.7 0 1.9 283.33 57.3 12 50.1
127 13.1 0 2.4 129.17 77.3 9.3 48.2
128 10.1 0.26 3.1 95.833 80.8 9.3 48.9
129 8 0 1.9 195.83 56.8 11.3 48.4
130 9.7 0 1.3 329.17 52.8 13.3 47.6
131 14.2 0 1.6 258.33 52 12.3 46.8
132 15.1 0 2.2 200 75.5 11.8 46
133 15.1 0.34 1.9 204.17 86.8 9.5 45.9
134 14.7 0.32 1.7 179.17 75.8 10.5 47
135 15.1 0 1.6 275 62.3 11.5 48
136 16.6 0 0.9 325 49.3 13.5 46.9
137 19 0 1.6 316.67 48.8 12.8 45.9
138 19.2 0.2 1.8 262.5 63.5 12.5 44.8
139 14.2 2.44 2.8 95.833 81.5 5.8 50.6
140 11.5 0 2.3 266.67 68 13.5 51.1
141 13.7 0 1.2 308.33 56.3 13.3 49.6
142 16.3 0 1.4 258.33 58 12.3 48.6
143 17.4 0 1.8 270.83 59.8 12.5 46.8
144 14.9 0 3.1 208.33 66.5 11.8 45.1
145 15 0 1.3 266.67 65.5 12.8 44.2
146 17.4 0 1.5 341.67 59.8 13.3 43.4
147 20.3 0 1.3 341.67 52.8 13.5 42.5
148 21.7 0 1 333.33 51 13.5 41.6
149 23 0 1.1 283.33 55.5 11.3 40.9
150 20.6 0.5 2.2 204.17 73.8 10.5 40.5
151 18.4 0 1.8 295.83 66 12.5 40.5
152 19 0 1 304.17 54.3 13.5 40.1
153 20.5 0 1.1 333.33 52.3 13.3 39.3
154 20.3 0 1.6 279.17 61.8 11.8 38.6
155 16.7 0.98 2.6 187.5 76.5 9.8 39.7
156 14.2 0 1.2 145.83 81.5 13.3 40
157 14.1 0.16 2.9 200 84.8 12 40
158 12 0.02 4.5 283.33 61 13 39.9
159 14.7 0 2.2 300 60.3 13.3 39.5
160 16.3 0.38 2.2 225 59.5 12.8 39.2
161 16 0 1.5 300 63.5 14 39.5
162 19.6 0 1.7 329.17 53.3 12.8 39.1
163 19.9 0 2.9 291.67 55 13 38.4
164 15.9 0 1.8 325 59 13 37.4
165 18.1 0 1.2 354.17 53 13.8 36.5
166 20.4 0 1.5 316.67 58.8 12.8 35.6
167 18.2 0 3.2 237.5 54.5 12.5 34.6
168 14.8 0 2.4 183.33 65.5 12.8 33.6
169 19.3 0 1.3 333.33 53 13.3 33.3
170 21.5 0 1.5 354.17 42.5 14 32.3
171 23.3 0 1.3 337.5 41.3 13.3 31.7
172 23.9 0 1.9 308.33 52 13.3 31
173 24.3 0 1.9 254.17 42.3 11 30.2
174 22.2 0 2.8 312.5 53.5 13 29.9
175 20.1 0 3 354.17 48 13.8 29.1
176 19.5 0 2.7 204.17 48.8 11.8 28.6
177 22 0 2.6 325 43.5 13.5 28.3
178 19.9 0 1.8 179.17 66 9.8 27.6
179 19 1 1.6 183.33 93 10 29.9
180 16.6 1.92 2.7 145.83 88.5 8.3 39.4
181 16.7 0.02 3.2 275 60 12.5 40.8
182 15.2 0.04 3.9 145.83 75.3 10.3 38.8
183 16.1 0.02 2.2 137.5 63.3 8.8 38.5
184 17.3 0 1.9 208.33 68.5 12.3 38
185 19.2 0 1.8 325 49.5 13 37.4
186 21.7 0 1.4 325 48.3 13.8 36.5
187 22.6 0.02 1.5 300 47.5 11.5 36
188 22.1 1 2.6 266.67 56.3 10 39
189 23.7 0 2.1 300 39.8 13.5 38.5
190 23.3 0 1.4 287.5 46.8 12.5 37.8
191 20.4 0.2 2.8 183.33 76.3 12.5 37.4
192 18.9 1.12 2.8 220.83 57.3 11.8 41.4
193 17.2 0.44 3.1 137.5 88.3 10.8 41.4
194 15.3 0 1.6 354.17 48 13.5 42.1
195 16.7 0.02 1.9 212.5 48.3 12.8 40.7
196 15 0 2.2 166.67 58.8 12.5 40
197 17.9 0 1.8 258.33 42 12.5 39.4
198 21 0 1.5 229.17 59.8 12.3 39.1
199 22.8 0 1.6 275 50 12.8 38.5
200 25.1 0 1.7 300 37.8 12.5 37.9
201 20.3 0.26 2.7 154.17 78 10.8 37.6
202 22 0 1.4 258.33 46 13.3 37.6
203 22.2 0 2 225 49.5 11.8 37.3
204 20.4 0 3.3 266.67 42 12 36.8
205 15.8 0 2.9 145.83 78.5 10.3 36
206 13.2 1.7 3.2 66.667 94.8 5.8 37.5
207 14.1 1.56 3.1 62.5 95 5.5 48.8
208 16.5 0.04 2.8 141.67 91.3 9.8 47.7
209 18.3 0 2.7 220.83 47.8 12.8 46.8
210 21 0 2.5 275 46.8 12 45.6
211 23.3 0 2.9 254.17 38.8 11.5 44.4
