166 22.8 0 1 320.83 44.8 12 32.9
167 19.8 0 1.3 345.83 46.3 11.8 32.2
168 21.9 0 1.7 350 42.5 11.5 31.9
169 25 0 1.9 350 39.5 11.8 31.2
170 27.9 0 1 341.67 34.8 11.8 31.1
171 28 0 1.1 329.17 40 11.8 30.9
172 26.9 0 0.8 320.83 39 11.8 30.6
173 24.4 0 0.8 325 27.3 11.3 30.1
174 21 0 1.1 250 62.5 12 29.7
175 19 0 0.9 275 42.8 11.8 29.5
176 19.8 0 0.9 270.83 55.5 11.5 29.5
177 21.1 0 0.8 158.33 64 11 29.5
178 19.1 0.8 0.8 120.83 66.8 9.5 30.3
179 17.2 3.68 1 166.67 96.5 9.8 38.8
180 14.9 1.78 1.4 179.17 92.8 10.8 43.1
181 14.5 0.9 1.2 141.67 71.3 9.8 44
182 15.5 0 1.2 154.17 76.5 11 43.9
183 16.6 0.12 1 133.33 87.8 12 43
184 18.8 0 0.9 225 75 12.5 43.2
185 21.9 0 0.8 337.5 47.5 12 42.9
186 26.3 0 1 316.67 41.3 11 42.1
187 24 0 0.9 237.5 59.3 10 41.4
188 25.7 0 0.8 325 55.3 12.3 40.7
189 24.9 0.56 1.2 237.5 66.3 10.3 41.2
190 23.1 1.1 0.9 200 70.5 9 40.9
191 19.5 0.42 1 200 74.3 11.3 43
192 19.5 0 0.9 275 56.5 12.3 42.2
193 19.3 0.02 1.1 170.83 72.8 10.3 41.3
194 18.5 0.12 0.8 162.5 80.3 11.8 40.8
195 19 0 1.2 316.67 59 12.5 39.7
196 19.8 0 1.2 337.5 48.3 11.5 38.5
197 23.4 0 1.1 329.17 43.3 11.5 37
198 26 0 1.3 329.17 47.8 11.3 35.5
199 27.3 0.22 1.2 308.33 40.5 11.3 34.4
200 21.8 0.02 0.9 162.5 71.3 10.5 34.1
201 20 0 1.2 279.17 56.8 12 33.6
202 16.1 0 0.7 183.33 52.5 10.5 33.3
203 17.3 0.24 1.2 133.33 95.3 10.8 33.2
204 18.3 0.54 1.1 170.83 60.3 10.5 33.1
205 18.7 0.48 1.7 245.83 62.5 10.5 36.4
206 18.2 0 1.2 191.67 64 11 35.2
207 16.9 0.04 0.9 91.667 95 9.5 34.6
208 18.9 0.24 1.1 158.33 97.3 10.3 34.8
209 18.9 0 0.7 270.83 57 11.5 34.5
210 20.7 0 0.8 283.33 56.5 11.5 34.2
211 21.2 0 1 154.17 59.5 10 33.8
