198 22.4 0 0.8 304.17 55 12.8 47.3
199 24.5 0 1.8 320.83 53 12.8 46.8
200 25.1 0 1.2 245.83 45 12.3 46.2
201 21.5 0 1.2 262.5 51.3 12.5 45.5
202 19.7 0 0.9 275 46.3 11.3 45
203 18.9 0.64 1.1 179.17 48.8 10.5 45
204 16.8 0.08 1 170.83 67.3 11.8 46
205 14.9 1.58 1 154.17 73.8 8.8 48.6
206 16.4 0.04 1.6 204.17 66.8 11 49.8
207 17.4 0.14 0.9 245.83 61.5 11.3 48.9
208 17.8 0.48 1 108.33 90.3 8.5 49.5
209 17.8 0 0.7 220.83 61 11.3 49.3
210 21.9 0 1.3 270.83 57.8 11.8 48.6
211 22 0 1.1 245.83 55.5 12 47.8
